"year","month","EPUType","State","EPU_value"
2000,6,"State","TN",43.7532637510545
2000,6,"Composite","TN",120.3214753154
2000,6,"National","TX",177.335757856114
2000,6,"State","TX",36.3765657140747
2000,6,"Composite","TX",213.712323570189
2000,6,"National","UT",48.2023873567638
2000,6,"State","UT",42.1770889371683
2000,6,"Composite","UT",78.3288794547411
2000,6,"National","VA",37.6546523033695
2000,6,"State","VA",37.6546523033695
2000,6,"Composite","VA",56.4819784550542
2000,6,"National","WA",92.3289746069368
2000,6,"State","WA",41.0350998253052
2000,6,"Composite","WA",128.234686954079
2000,6,"National","WI",47.5451176027807
2000,6,"State","WI",9.50902352055615
2000,6,"Composite","WI",57.0541411233369
2000,6,"National","WV",59.4559483482218
2000,6,"State","WV",44.5919612611663
2000,6,"Composite","WV",59.4559483482218
2000,7,"National","AK",89.3668815985491
2000,7,"State","AK",59.5779210656994
2000,7,"Composite","AK",89.3668815985491
2000,7,"National","AL",26.5770600952042
2000,7,"State","AL",53.1541201904085
2000,7,"Composite","AL",53.1541201904085
2000,7,"National","CA",79.150761842385
2000,7,"State","CA",76.3239489194427
2000,7,"Composite","CA",124.379768609462
2000,7,"National","CO",25.0836903297406
2000,7,"State","CO",87.7929161540921
2000,7,"Composite","CO",100.334761318962
2000,7,"National","CT",55.4324298982044
2000,7,"State","CT",44.3459439185635
2000,7,"Composite","CT",99.7783738167679
2000,7,"National","FL",46.5078340591615
2000,7,"State","FL",29.5958944012846
2000,7,"Composite","FL",61.3057812598039
2000,7,"National","GA",32.2900114699423
2000,7,"State","GA",10.7633371566474
2000,7,"Composite","GA",43.0533486265897
2000,7,"National","IA",83.0962755733312
2000,7,"State","IA",10.3870344466664
2000,7,"Composite","IA",83.0962755733312
2000,7,"National","ID",154.448426877614
2000,7,"State","ID",185.338112253137
2000,7,"Composite","ID",278.007168379705
2000,7,"National","IL",22.8392289863611
2000,7,"State","IL",59.3819953645388
2000,7,"Composite","IL",59.3819953645388
2000,7,"National","IN",61.4146553404495
2000,7,"State","IN",40.9431035602997
2000,7,"Composite","IN",61.4146553404495
2000,7,"National","KS",38.4377979795343
2000,7,"State","KS",9.60944949488358
2000,7,"Composite","KS",48.0472474744179
2000,7,"National","KY",52.3876306355425
2000,7,"State","KY",26.1938153177713
2000,7,"Composite","KY",78.5814459533138
2000,7,"National","LA",42.2019659867144
2000,7,"State","LA",21.1009829933572
2000,7,"Composite","LA",42.2019659867144
2000,7,"National","MA",66.4957915576235
2000,7,"State","MA",66.4957915576235
2000,7,"Composite","MA",121.908951188976
2000,7,"National","MD",178.413103030969
2000,7,"State","MD",50.9751722945626
2000,7,"Composite","MD",178.413103030969
2000,7,"National","ME",48.2428036354057
2000,7,"State","ME",72.3642054531085
2000,7,"Composite","ME",72.3642054531085
2000,7,"National","MI",73.6471712183315
2000,7,"State","MI",110.470756827497
2000,7,"Composite","MI",128.88254963208
2000,7,"National","MN",48.8312619770692
2000,7,"State","MN",65.1083493027589
2000,7,"Composite","MN",81.3854366284486
2000,7,"National","MO",60.2177360618088
2000,7,"State","MO",10.0362893436348
2000,7,"Composite","MO",60.2177360618088
2000,7,"National","MT",118.777520656284
2000,7,"State","MT",118.777520656284
2000,7,"Composite","MT",237.555041312568
2000,7,"National","NC",55.3026889955464
2000,7,"State","NC",73.7369186607286
2000,7,"Composite","NC",101.388263158502
2000,7,"National","ND",24.9324758912055
2000,7,"State","ND",24.9324758912055
2000,7,"Composite","ND",24.9324758912055
2000,7,"National","NE",57.4030708562187
2000,7,"State","NE",57.4030708562187
2000,7,"Composite","NE",95.6717847603645
2000,7,"National","NH",51.3047540126601
2000,7,"State","NH",51.3047540126601
2000,7,"Composite","NH",51.3047540126601
2000,7,"National","NJ",42.0624169867253
2000,7,"State","NJ",18.026750137168
2000,7,"Composite","NJ",60.0891671238933
2000,7,"National","NM",50.6653174355157
2000,7,"State","NM",25.3326587177579
2000,7,"Composite","NM",50.6653174355157
2000,7,"National","NY",80.7812455909973
2000,7,"State","NY",40.3906227954986
2000,7,"Composite","NY",100.976556988747
2000,7,"National","OH",59.1756366187677
2000,7,"State","OH",17.7526909856303
2000,7,"Composite","OH",76.928327604398
2000,7,"National","OK",32.9306906864596
2000,7,"State","OK",82.326726716149
2000,7,"Composite","OK",82.326726716149
2000,7,"National","OR",41.9738146254112
2000,7,"State","OR",41.9738146254112
2000,7,"Composite","OR",41.9738146254112
2000,7,"National","PA",71.5319864451374
2000,7,"State","PA",26.8244949169265
2000,7,"Composite","PA",84.9442339036006
2000,7,"National","RI",61.6657179467192
2000,7,"State","RI",92.4985769200788
2000,7,"Composite","RI",154.164294866798
2000,7,"National","SC",56.1425354454685
2000,7,"State","SC",18.7141784818228
2000,7,"Composite","SC",56.1425354454685
2000,7,"National","TN",58.6473804614069
2000,7,"State","TN",35.1884282768441
2000,7,"Composite","TN",82.1063326459697
2000,7,"National","TX",106.356733318753
2000,7,"State","TX",60.1146753540777
2000,7,"Composite","TX",129.47776230109
2000,7,"National","UT",5.92826794533886
2000,7,"State","UT",5.92826794533886
2000,7,"Composite","UT",11.8565358906777
2000,7,"National","VA",38.8118636916344
2000,7,"State","VA",29.1088977687258
2000,7,"Composite","VA",58.2177955374517
2000,7,"National","WA",84.3741529159805
2000,7,"State","WA",21.0935382289951
2000,7,"Composite","WA",84.3741529159805
2000,7,"National","WI",70.8309491420111
2000,7,"State","WI",26.5616059282542
2000,7,"Composite","WI",70.8309491420111
2000,7,"National","WV",45.514606150462
2000,7,"State","WV",75.8576769174367
2000,7,"Composite","WV",106.200747684411
2000,8,"National","AK",29.8042290928358
2000,8,"State","AK",29.8042290928358
2000,8,"Composite","AK",59.6084581856715
2000,8,"National","AL",89.7414967272084
2000,8,"State","AL",112.17687090901
2000,8,"Composite","AL",134.612245090813
2000,8,"National","CA",64.2975408008946
2000,8,"State","CA",50.9022198007082
2000,8,"Composite","CA",107.162568001491
2000,8,"National","CO",11.9021487181641
2000,8,"State","CO",11.9021487181641
2000,8,"Composite","CO",23.8042974363283
2000,8,"National","CT",32.0375025238979
2000,8,"State","CT",53.3958375398298
2000,8,"Composite","CT",53.3958375398298
2000,8,"National","FL",46.6040250141486
2000,8,"State","FL",30.3939293570535
2000,8,"Composite","FL",64.8403826283807
2000,8,"National","GA",124.722000534955
2000,8,"State","GA",31.1805001337386
2000,8,"Composite","GA",145.509000624114
2000,8,"National","IA",111.969925473485
2000,8,"State","IA",33.5909776420456
2000,8,"Composite","IA",111.969925473485
2000,8,"National","ID",166.006591750495
2000,8,"State","ID",33.201318350099
2000,8,"Composite","ID",166.006591750495
2000,8,"National","IL",33.1421099170124
2000,8,"State","IL",24.8565824377593
2000,8,"Composite","IL",53.8559286151452
2000,8,"National","IN",83.4137896441181
2000,8,"State","IN",50.0482737864709
2000,8,"Composite","IN",100.096547572942
2000,8,"National","KS",66.7951932564066
2000,8,"State","KS",19.0843409304019
2000,8,"Composite","KS",66.7951932564066
2000,8,"National","KY",24.3884713234743
2000,8,"State","KY",48.7769426469486
2000,8,"Composite","KY",73.1654139704229
2000,8,"National","LA",18.5847526373936
2000,8,"State","LA",18.5847526373936
2000,8,"Composite","LA",18.5847526373936
2000,8,"National","MA",49.3552086388386
2000,8,"State","MA",29.6131251833031
2000,8,"Composite","MA",59.2262503666063
2000,8,"National","MD",73.3735033646458
2000,8,"State","MD",48.9156689097639
2000,8,"Composite","MD",73.3735033646458
2000,8,"National","ME",46.1110501395546
2000,8,"State","ME",69.166575209332
2000,8,"Composite","ME",69.166575209332
2000,8,"National","MI",94.0566936172278
2000,8,"State","MI",35.2712601064604
2000,8,"Composite","MI",94.0566936172278
2000,8,"National","MN",68.6741730037374
2000,8,"State","MN",54.9393384029899
2000,8,"Composite","MN",68.6741730037374
2000,8,"National","MO",67.8958280946761
2000,8,"State","MO",9.69940401352515
2000,8,"Composite","MO",67.8958280946761
2000,8,"National","MT",126.851521305125
2000,8,"State","MT",126.851521305125
2000,8,"Composite","MT",253.70304261025
2000,8,"National","NC",43.0414102894765
2000,8,"State","NC",8.6082820578953
2000,8,"Composite","NC",51.6496923473718
2000,8,"National","ND",47.8109835340075
2000,8,"State","ND",23.9054917670038
2000,8,"Composite","ND",71.7164753010113
2000,8,"National","NE",56.6181238741677
2000,8,"State","NE",56.6181238741677
2000,8,"Composite","NE",94.3635397902796
2000,8,"National","NH",51.0170224327789
2000,8,"State","NH",51.0170224327789
2000,8,"Composite","NH",51.0170224327789
2000,8,"National","NJ",57.4258502604977
2000,8,"State","NJ",11.4851700520995
2000,8,"Composite","NJ",63.1684352865474
2000,8,"National","NM",92.7732220065878
2000,8,"State","NM",69.5799165049408
2000,8,"Composite","NM",139.159833009882
2000,8,"National","NY",23.6986656512586
2000,8,"State","NY",35.5479984768879
2000,8,"Composite","NY",53.3219977153318
2000,8,"National","OH",55.2029471491794
2000,8,"State","OH",33.1217682895076
2000,8,"Composite","OH",77.2841260088511
2000,8,"National","OK",61.1989436750795
2000,8,"State","OK",45.8992077563096
2000,8,"Composite","OK",61.1989436750795
2000,8,"National","OR",111.968519593941
2000,8,"State","OR",37.3228398646471
2000,8,"Composite","OR",111.968519593941
2000,8,"National","PA",56.0207758005833
2000,8,"State","PA",24.0089039145357
2000,8,"Composite","PA",64.0237437720952
2000,8,"National","RI",90.0567800349403
2000,8,"State","RI",90.0567800349403
2000,8,"Composite","RI",90.0567800349403
2000,8,"National","SC",50.7840872182991
2000,8,"State","SC",50.7840872182991
2000,8,"Composite","SC",101.568174436598
2000,8,"National","TN",61.2597717798653
2000,8,"State","TN",24.5039087119461
2000,8,"Composite","TN",61.2597717798653
2000,8,"National","TX",93.2081931068399
2000,8,"State","TX",29.6571523521763
2000,8,"Composite","TX",110.155137308084
2000,8,"National","UT",36.786736671813
2000,8,"State","UT",12.262245557271
2000,8,"Composite","UT",49.048982229084
2000,8,"National","VA",9.49324520224613
2000,8,"State","VA",28.4797356067384
2000,8,"Composite","VA",28.4797356067384
2000,8,"National","WA",52.1711746955179
2000,8,"State","WA",15.6513524086554
2000,8,"Composite","WA",57.3882921650697
2000,8,"National","WI",84.4928705028073
2000,8,"State","WI",42.2464352514037
2000,8,"Composite","WI",109.84073165365
2000,8,"National","WV",87.9608118862862
2000,8,"State","WV",43.9804059431431
2000,8,"Composite","WV",87.9608118862862
2000,9,"National","AK",28.7576908803771
2000,9,"State","AK",28.7576908803771
2000,9,"Composite","AK",57.5153817607543
2000,9,"National","AL",85.9208055118355
2000,9,"State","AL",42.9604027559178
2000,9,"Composite","AL",107.401006889794
2000,9,"National","CA",79.051130345037
2000,9,"State","CA",44.6810736732818
2000,9,"Composite","CA",108.265678516029
2000,9,"National","CO",77.8470708466515
2000,9,"State","CO",66.7260607257013
2000,9,"Composite","CO",100.089091088552
2000,9,"National","CT",64.7769936129404
2000,9,"State","CT",32.3884968064702
2000,9,"Composite","CT",75.5731592150972
2000,9,"National","FL",78.3656497034281
2000,9,"State","FL",42.9145224566392
2000,9,"Composite","FL",100.755835332979
2000,9,"National","GA",59.010459751812
2000,9,"State","GA",19.670153250604
2000,9,"Composite","GA",68.8455363771139
2000,9,"National","IA",142.58294419494
2000,9,"State","IA",35.6457360487351
2000,9,"Composite","IA",154.464856211185
2000,9,"National","ID",57.3781661271767
2000,9,"State","ID",28.6890830635884
2000,9,"Composite","ID",57.3781661271767
2000,9,"National","IL",95.4701317504559
2000,9,"State","IL",47.7350658752279
2000,9,"Composite","IL",131.271431156877
2000,9,"National","IN",44.2220594854421
2000,9,"State","IN",103.184805466032
2000,9,"Composite","IN",147.406864951474
2000,9,"National","KS",118.687421291551
2000,9,"State","KS",69.2343290867379
2000,9,"Composite","KS",148.359276614438
2000,9,"National","KY",101.626171785757
2000,9,"State","KY",76.2196288393181
2000,9,"Composite","KY",152.439257678636
2000,9,"National","LA",54.2154724518351
2000,9,"State","LA",18.0718241506117
2000,9,"Composite","LA",54.2154724518351
2000,9,"National","MA",9.85725010335447
2000,9,"State","MA",69.0007507234813
2000,9,"Composite","MA",78.8580008268357
2000,9,"National","MD",152.556725444258
2000,9,"State","MD",101.704483629505
2000,9,"Composite","MD",152.556725444258
2000,9,"National","ME",43.1024891201888
2000,9,"State","ME",21.5512445600944
2000,9,"Composite","ME",64.6537336802832
2000,9,"National","MI",46.6676180120706
2000,9,"State","MI",23.3338090060353
2000,9,"Composite","MI",70.0014270181058
2000,9,"National","MN",81.9716042451222
2000,9,"State","MN",35.1306875336238
2000,9,"Composite","MN",117.102291778746
2000,9,"National","MO",38.2204267430442
2000,9,"State","MO",19.1102133715221
2000,9,"Composite","MO",57.3306401145663
2000,9,"National","MT",130.905233209654
2000,9,"State","MT",261.810466419307
2000,9,"Composite","MT",261.810466419307
2000,9,"National","NC",107.713037407543
2000,9,"State","NC",44.8804322531428
2000,9,"Composite","NC",125.6652103088
2000,9,"National","ND",48.3194564673683
2000,9,"State","ND",24.1597282336841
2000,9,"Composite","ND",48.3194564673683
2000,9,"National","NE",48.3788551647099
2000,9,"State","NE",32.2525701098066
2000,9,"Composite","NE",80.6314252745166
2000,9,"National","NH",156.287389426231
2000,9,"State","NH",52.0957964754104
2000,9,"Composite","NH",156.287389426231
2000,9,"National","NJ",145.379883783924
2000,9,"State","NJ",75.5975395676405
2000,9,"Composite","NJ",186.086251243423
2000,9,"National","NM",50.2362620011477
2000,9,"State","NM",50.2362620011477
2000,9,"Composite","NM",75.3543930017215
2000,9,"National","NY",71.0003245346909
2000,9,"State","NY",59.1669371122424
2000,9,"Composite","NY",118.333874224485
2000,9,"National","OH",72.9903150460002
2000,9,"State","OH",28.0731980946155
2000,9,"Composite","OH",95.4488735216926
2000,9,"National","OK",91.8480496924044
2000,9,"State","OK",45.9240248462022
2000,9,"Composite","OK",137.772074538607
2000,9,"National","OR",114.846425318444
2000,9,"State","OR",114.846425318444
2000,9,"Composite","OR",191.410708864074
2000,9,"National","PA",63.4087876331445
2000,9,"State","PA",44.7591442116314
2000,9,"Composite","PA",96.9781457918681
2000,9,"National","RI",89.1000014953924
2000,9,"State","RI",89.1000014953924
2000,9,"Composite","RI",148.500002492321
2000,9,"National","SC",49.664550586376
2000,9,"State","SC",49.664550586376
2000,9,"Composite","SC",49.664550586376
2000,9,"National","TN",70.5808116135172
2000,9,"State","TN",23.5269372045057
2000,9,"Composite","TN",82.34428021577
2000,9,"National","TX",110.41286160788
2000,9,"State","TX",36.8042872026266
2000,9,"Composite","TX",134.949053076298
2000,9,"National","UT",22.9211446671479
2000,9,"State","UT",22.9211446671479
2000,9,"Composite","UT",40.1120031675088
2000,9,"National","VA",18.8582921486447
2000,9,"State","VA",37.7165842972895
2000,9,"Composite","VA",47.1457303716119
2000,9,"National","WA",69.7246337430122
2000,9,"State","WA",19.9213239265749
2000,9,"Composite","WA",79.6852957062997
2000,9,"National","WI",61.6439698844533
2000,9,"State","WI",44.0314070603238
2000,9,"Composite","WI",96.8690955327124
2000,9,"National","WV",116.530144702195
2000,9,"State","WV",87.3976085266465
2000,9,"Composite","WV",160.228948965519
2000,10,"National","AK",25.809165983188
2000,10,"State","AK",77.4274979495641
2000,10,"Composite","AK",77.4274979495641
2000,10,"National","AL",40.4005057225612
2000,10,"State","AL",60.6007585838419
2000,10,"Composite","AL",80.8010114451225
2000,10,"National","CA",151.487553522175
2000,10,"State","CA",89.4024906032508
2000,10,"Composite","CA",211.089213924342
2000,10,"National","CO",44.3407746529352
2000,10,"State","CO",99.7667429691041
2000,10,"Composite","CO",110.851936632338
2000,10,"National","CT",50.6724712439021
2000,10,"State","CT",50.6724712439021
2000,10,"Composite","CT",81.0759539902433
2000,10,"National","FL",68.7482130090995
2000,10,"State","FL",27.1374525035919
2000,10,"Composite","FL",85.0306845112546
2000,10,"National","GA",163.622010340358
2000,10,"State","GA",28.8744724130043
2000,10,"Composite","GA",173.246834478026
2000,10,"National","IA",75.3768119573794
2000,10,"State","IA",10.7681159939113
2000,10,"Composite","IA",86.1449279512907
2000,10,"National","ID",56.2922997574581
2000,10,"State","ID",56.2922997574581
2000,10,"Composite","ID",84.4384496361872
2000,10,"National","IL",83.5166541238255
2000,10,"State","IL",25.4181121246425
2000,10,"Composite","IL",101.67244849857
2000,10,"National","IN",70.5018532717827
2000,10,"State","IN",23.5006177572609
2000,10,"Composite","IN",94.0024710290437
2000,10,"National","KS",70.7416789982264
2000,10,"State","KS",20.2119082852075
2000,10,"Composite","KS",80.8476331408301
2000,10,"National","KY",74.4380865091365
2000,10,"State","KY",24.8126955030455
2000,10,"Composite","KY",99.250782012182
2000,10,"National","LA",76.639634646685
